entry_time,exit_time,direction,entry_price,exit_price,position_size,pnl,pnl_pct,exit_reason,capital
2022-06-13 11:51:00-04:00,2022-06-13 12:02:00-04:00,bearish,377.72261292499996,378.45492179999997,1.0,-0.8078571750000011,-0.2138757774505833,stop_loss,99999.90751650499
2022-06-13 11:51:00-04:00,2022-06-13 12:02:00-04:00,bearish,377.72261292499996,378.7029342,1.0,-1.055869575000051,-0.27953570659263205,stop_loss,99998.85164693
2022-06-14 09:40:00-04:00,2022-06-14 09:58:00-04:00,bearish,375.27273542500006,377.143956255,545.3689553170465,-1061.4402158834228,-0.5186305708555493,stop_loss,98937.41143104657
2022-06-14 09:40:00-04:00,2022-06-14 09:59:00-04:00,bearish,375.27273542500006,377.219960055,518.1054222405158,-1047.755751337405,-0.5388835209969842,stop_loss,97889.65567970916
2022-06-15 14:15:00-04:00,2022-06-15 14:23:00-04:00,bullish,377.02035007499995,375.41222845,623.3024876135646,-1049.3434038044563,-0.4465334363689034,stop_loss,96840.31227590471
2022-06-15 14:15:00-04:00,2022-06-15 14:24:00-04:00,bullish,377.02035007499995,374.74526180000004,432.8058649202533,-1017.3052406880125,-0.6234381180040648,stop_loss,95823.0070352167
2022-06-16 12:07:00-04:00,2022-06-16 12:49:00-04:00,bearish,366.49767419999995,368.06850250499997,624.6203444052879,-1026.9579869006973,-0.4486062588497651,stop_loss,94796.049048316
2022-06-16 12:36:00-04:00,2022-06-16 12:37:00-04:00,bearish,367.11864315,366.7231352399999,1.0,0.32208051000010574,0.08773199509470504,take_profit,94796.371128826
2022-06-21 12:18:00-04:00,2022-06-21 12:54:00-04:00,bullish,374.505224325,375.2409370149998,1.0,0.6608153899998435,0.1764502461056138,take_profit,94797.031944216
2022-06-21 12:25:00-04:00,2022-06-21 14:55:00-04:00,bullish,374.74573634999996,376.10639373999993,1.0,1.2857119899999716,0.3430891576039599,take_profit,94798.317656206
2022-06-22 11:15:00-04:00,2022-06-22 11:46:00-04:00,bullish,376.44032107500004,375.61631824499995,1.0,-0.8992871300000972,-0.23889235016907973,stop_loss,94797.418369076
2022-06-22 11:15:00-04:00,2022-06-22 11:48:00-04:00,bullish,376.44032107500004,375.38312990500003,929.7510628587058,-1052.9202718939218,-0.3008379832335712,stop_loss,93744.49809718208
2022-06-24 12:43:00-04:00,2022-06-24 12:44:00-04:00,bullish,386.900844075,387.12114297500005,1.0,0.1429226000000457,0.036940369138181675,take_profit,93744.64101978208
2022-06-24 12:43:00-04:00,2022-06-24 12:44:00-04:00,bullish,386.900844075,387.14334186500014,1.0,0.1651214900001295,0.042677986499331855,take_profit,93744.80614127209
2022-06-27 10:02:00-04:00,2022-06-27 10:09:00-04:00,bullish,389.615979825,388.41357834999997,805.7138473680461,-1031.5721774905244,-0.3286109506019526,stop_loss,92713.23396378156
2022-06-27 10:02:00-04:00,2022-06-27 10:11:00-04:00,bullish,389.615979825,388.287684645,719.0416780190905,-1011.1268193539412,-0.3609232045953591,stop_loss,91702.10714442762
2022-06-29 09:40:00-04:00,2022-06-29 09:52:00-04:00,bearish,379.087544675,381.780188055,345.4460451458866,-956.35517483207,-0.7302969245200228,stop_loss,90745.75196959554
2022-06-29 10:00:00-04:00,2022-06-29 10:01:00-04:00,bearish,381.91190345,380.90604435,1.0,0.9294729000000093,0.24337363973304277,take_profit,90746.68144249554
2022-07-06 09:58:00-04:00,2022-07-06 09:59:00-04:00,bullish,381.22056007500004,381.799609065,1.0,0.5028086899999897,0.13189443137617468,take_profit,90747.18425118554
2022-07-06 10:23:00-04:00,2022-07-06 11:03:00-04:00,bullish,381.89009354999996,380.54197195000006,692.726597337323,-986.7861284552382,-0.37301198016371,stop_loss,89760.3981227303
2022-07-07 10:10:00-04:00,2022-07-07 10:12:00-04:00,bullish,386.55532679999993,386.33858210500006,1.0,-0.29405189499987483,-0.07606980802311243,stop_loss,89760.1040708353
2022-07-07 10:10:00-04:00,2022-07-07 10:19:00-04:00,bullish,386.55532679999993,386.205788745,1.0,-0.4268452549999254,-0.1104228102438674,stop_loss,89759.6772255803
2022-07-08 10:04:00-04:00,2022-07-08 10:05:00-04:00,bullish,386.410819575,386.600669,1.0,0.11257112499997714,0.029132498185167346,stop_loss,89759.7897967053
2022-07-08 10:04:00-04:00,2022-07-08 10:07:00-04:00,bullish,386.410819575,386.04969655,1.0,-0.4384013249999835,-0.11345472300236471,stop_loss,89759.3513953803
2022-07-11 12:50:00-04:00,2022-07-11 12:58:00-04:00,bearish,384.572270425,384.994348755,1.0,-0.4989966299999766,-0.1297536687833794,stop_loss,89758.8523987503
2022-07-11 12:50:00-04:00,2022-07-11 12:58:00-04:00,bearish,384.572270425,385.127355405,1.0,-0.6320032800000037,-0.1643392747224239,stop_loss,89758.2203954703
2022-07-12 11:41:00-04:00,2022-07-12 12:36:00-04:00,bearish,384.117293175,385.17725790000003,878.6903611891338,-998.8881950442146,-0.2959491918740904,stop_loss,88759.33220042608
2022-07-12 11:41:00-04:00,2022-07-12 15:03:00-04:00,bearish,384.117293175,381.70038406500004,723.031379931789,1691.9525802375417,0.6092102208306022,take_profit,90451.28478066363
2022-07-13 09:55:00-04:00,2022-07-13 10:35:00-04:00,bearish,376.582669925,378.19180864500004,575.6095505960376,-969.5906994996608,-0.4473012580041213,stop_loss,89481.69408116397
2022-07-13 11:18:00-04:00,2022-07-13 13:02:00-04:00,bearish,379.86250592499994,380.92404525,874.271559171059,-994.4975590502523,-0.2994545677073642,stop_loss,88487.1965221137
2022-07-15 10:28:00-04:00,2022-07-15 14:28:00-04:00,bullish,384.155706825,384.09779415,405.4581952076375,-54.63142708580377,-0.035074312994999864,timeout,88432.56509502791
2022-07-15 10:56:00-04:00,2022-07-15 14:56:00-04:00,bullish,383.6656823249999,384.4367772,1.0,0.6943655750000739,0.18098193479079078,timeout,88433.2594606029
2022-07-18 10:21:00-04:00,2022-07-18 10:22:00-04:00,bullish,387.88039305,387.85540626000005,1.0,-0.10255898999995718,-0.026440880188222545,take_profit,88433.1569016129
2022-07-18 10:21:00-04:00,2022-07-18 10:25:00-04:00,bullish,387.88039305,387.714513305,1.0,-0.2434519449999838,-0.06276469482916128,stop_loss,88432.9134496679
2022-07-19 12:21:00-04:00,2022-07-19 13:41:00-04:00,bullish,389.580978075,391.15314136500007,1.0,1.4942509900000487,0.38355337506041776,take_profit,88434.4077006579
2022-07-19 13:30:00-04:00,2022-07-19 13:38:00-04:00,bullish,390.226010325,390.710163515,1.0,0.4061118899999723,0.10407094331352791,take_profit,88434.8138125479
2022-07-20 10:09:00-04:00,2022-07-20 10:16:00-04:00,bullish,392.12610532499997,391.8464067,1.0,-0.35811992499998047,-0.09132774383974393,stop_loss,88434.4556926229
2022-07-20 10:09:00-04:00,2022-07-20 10:23:00-04:00,bullish,392.12610532499997,392.742061915,1.0,0.537535290000053,0.13708225050574882,take_profit,88434.9932279129
2022-07-22 10:12:00-04:00,2022-07-22 10:27:00-04:00,bullish,398.66693234999997,397.8521064,1.0,-0.8945553499999426,-0.22438664394030788,stop_loss,88434.0986725629
2022-07-22 10:12:00-04:00,2022-07-22 11:04:00-04:00,bullish,398.66693234999997,397.599019055,860.1702039934183,-987.1680510696914,-0.2878700493755618,stop_loss,87446.93062149321
2022-07-25 11:12:00-04:00,2022-07-25 11:29:00-04:00,bearish,394.53177242500004,395.70378420000003,772.1583277836093,-965.9098976195928,-0.31706497738094996,stop_loss,86481.02072387362
2022-07-25 11:51:00-04:00,2022-07-25 11:52:00-04:00,bearish,395.85120645,395.75268664500004,1.0,0.01934560499996671,0.004887090069387032,stop_loss,86481.04006947862
2022-07-26 12:39:00-04:00,2022-07-26 12:40:00-04:00,bearish,391.22193792499996,391.0800530249999,1.0,0.0636366000000364,0.01626611236004766,take_profit,86481.10370607862
2022-07-26 12:39:00-04:00,2022-07-26 12:40:00-04:00,bearish,391.22193792499996,391.03425073499983,1.0,0.10943889000013335,0.027973607661315143,take_profit,86481.21314496861
2022-07-27 13:14:00-04:00,2022-07-27 13:24:00-04:00,bullish,396.10130407500003,395.801108955,1.0,-0.37941142000001216,-0.09578646071010467,stop_loss,86480.83373354861
2022-07-27 13:14:00-04:00,2022-07-27 14:00:00-04:00,bullish,396.10130407500003,396.85085646499994,1.0,0.6703360899999057,0.16923349736636578,take_profit,86481.50406963861
2022-07-28 10:01:00-04:00,2022-07-28 10:02:00-04:00,bullish,399.6719826,400.20588870499995,1.0,0.45397570499997136,0.11358707259055477,stop_loss,86481.9580453436
2022-07-28 10:01:00-04:00,2022-07-28 10:02:00-04:00,bullish,399.6719826,399.86300585,1.0,0.11109285000000065,0.027796006434402654,stop_loss,86482.0691381936
2022-07-29 11:36:00-04:00,2022-07-29 11:37:00-04:00,bullish,408.83744085,408.61346830499997,1.0,-0.3057359450000378,-0.07478178719747208,stop_loss,86481.7634022486
2022-07-29 11:36:00-04:00,2022-07-29 11:41:00-04:00,bullish,408.83744085,409.32873254,1.0,0.40952828999996865,0.10016897893415347,take_profit,86482.1729305386
2022-08-01 09:39:00-04:00,2022-08-01 10:05:00-04:00,bullish,410.032000575,412.0558961749999,837.5997378260636,1626.5293189660968,0.47359554797594217,take_profit,88108.7022495047
2022-08-01 09:39:00-04:00,2022-08-01 10:05:00-04:00,bullish,410.032000575,412.07609516499986,845.086344230866,1658.1374003995602,0.4785217464120781,take_profit,89766.83964990426
2022-08-03 10:45:00-04:00,2022-08-03 11:47:00-04:00,bullish,411.30756434999995,413.24053693999997,1.0,1.8507151900000198,0.44995894809879156,take_profit,89768.69036509425
2022-08-03 10:45:00-04:00,2022-08-03 12:33:00-04:00,bullish,411.30756434999995,413.58231985000003,775.2045800094392,1699.6345687820576,0.5330556230992115,take_profit,91468.32493387631
2022-08-04 12:36:00-04:00,2022-08-04 13:37:00-04:00,bearish,413.98579967499995,414.672832605,1.0,-0.7698342300000435,-0.1859566754715748,stop_loss,91467.55509964631
2022-08-04 13:56:00-04:00,2022-08-04 15:10:00-04:00,bearish,414.075795175,414.543826155,1.0,-0.5508502799999805,-0.13303126780621788,stop_loss,91467.00424936632
2022-08-05 12:31:00-04:00,2022-08-05 12:44:00-04:00,bearish,411.165940675,411.79158855000003,1.0,-0.7078851750000269,-0.1721653242576248,stop_loss,91466.29636419132
2022-08-05 12:31:00-04:00,2022-08-05 12:44:00-04:00,bearish,411.165940675,411.81058950000005,1.0,-0.726886125000047,-0.17678656062969073,stop_loss,91465.56947806632
2022-08-09 10:46:00-04:00,2022-08-09 10:47:00-04:00,bearish,411.8314074,411.6423810899999,1.0,0.10665591000008796,0.02589795437735912,take_profit,91465.67613397632
2022-08-09 10:46:00-04:00,2022-08-09 10:50:00-04:00,bearish,411.8314074,412.11860490000004,1.0,-0.3695679000000475,-0.08973766773477207,stop_loss,91465.30656607632
2022-08-10 12:28:00-04:00,2022-08-10 12:29:00-04:00,bullish,418.82294010000004,419.020947905,1.0,0.11424740499997472,0.02727821092433392,stop_loss,91465.42081348132
2022-08-10 12:28:00-04:00,2022-08-10 12:29:00-04:00,bullish,418.82294010000004,419.0070486,1.0,0.10034809999997936,0.023959551971059607,stop_loss,91465.52116158132
2022-08-11 11:27:00-04:00,2022-08-11 11:46:00-04:00,bullish,422.23211055,421.504023745,1.0,-0.8125290050000322,-0.1924365733202127,stop_loss,91464.70863257632
2022-08-11 11:27:00-04:00,2022-08-11 11:51:00-04:00,bullish,422.23211055,421.2549362,1.0,-1.0616165500000412,-0.25142961027222166,stop_loss,91463.64701602633
2022-08-15 09:39:00-04:00,2022-08-15 09:54:00-04:00,bullish,425.3372658,426.62286779000004,1.0,1.200538790000032,0.28225572658017306,take_profit,91464.84755481633
2022-08-15 10:30:00-04:00,2022-08-15 10:49:00-04:00,bullish,426.50232404999997,425.92560265500003,1.0,-0.662017594999936,-0.15522016122058127,stop_loss,91464.18553722133
2022-08-16 10:11:00-04:00,2022-08-16 10:30:00-04:00,bullish,428.30341410000005,427.526522605,1.0,-0.8625478950000294,-0.20138711637695283,stop_loss,91463.32298932633
2022-08-16 10:11:00-04:00,2022-08-16 10:30:00-04:00,bullish,428.30341410000005,427.365530655,1.0,-1.0235398450000681,-0.2389754111932184,stop_loss,91462.29944948133
2022-08-19 13:13:00-04:00,2022-08-19 14:20:00-04:00,bearish,423.105343675,422.032400565,1.0,0.9883178099999829,0.23358670004393509,take_profit,91463.28776729133
2022-08-19 13:13:00-04:00,2022-08-19 14:40:00-04:00,bearish,423.105343675,421.97639776499983,1.0,1.044320610000141,0.24682283634836702,take_profit,91464.33208790133
2022-08-22 10:51:00-04:00,2022-08-22 11:35:00-04:00,bearish,414.870755425,415.48777335000005,1.0,-0.6999962250000273,-0.16872633605686194,stop_loss,91463.63209167634
2022-08-22 10:51:00-04:00,2022-08-22 11:35:00-04:00,bearish,414.870755425,415.501874055,1.0,-0.7140969299999462,-0.17212515480114146,stop_loss,91462.91799474634
2022-08-23 09:58:00-04:00,2022-08-23 10:07:00-04:00,bearish,413.730812425,414.4527216,1.0,-0.8046594750000076,-0.1944886507929293,stop_loss,91462.11333527134
2022-08-23 09:58:00-04:00,2022-08-23 10:08:00-04:00,bearish,413.730812425,414.47172255000004,1.0,-0.8236604250000277,-0.19908123839563885,stop_loss,91461.28967484634
2022-08-25 12:59:00-04:00,2022-08-25 15:25:00-04:00,bullish,415.5567768,417.27933498999994,1.0,1.6394509899999157,0.3945191322891009,take_profit,91462.92912583634
2022-08-25 12:59:00-04:00,2022-08-25 15:25:00-04:00,bullish,415.5567768,417.28133489000004,1.0,1.6414508900000164,0.39500039023308176,take_profit,91464.57057672634
2022-08-26 10:09:00-04:00,2022-08-26 10:10:00-04:00,bullish,418.65743182499995,418.7947592149998,1.0,0.05360008999982531,0.012802851669483872,take_profit,91464.62417681635
2022-08-26 10:09:00-04:00,2022-08-26 10:10:00-04:00,bullish,418.65743182499995,419.5787200149999,1.0,0.8375608899999275,0.20005876555179136,take_profit,91465.46173770634
2022-08-29 10:33:00-04:00,2022-08-29 12:19:00-04:00,bearish,402.50087394999997,404.400219,492.01431811567784,-974.1141787105971,-0.49188694438610486,stop_loss,90491.34755899574
2022-08-29 10:33:00-04:00,2022-08-29 12:48:00-04:00,bearish,402.50087394999997,404.52122505,457.0270078737117,-960.1476117346415,-0.5219504940158225,stop_loss,89531.19994726109
2022-08-30 12:25:00-04:00,2022-08-30 13:44:00-04:00,bearish,398.37608019999993,396.2418111,823.6540933510763,1692.271381292718,0.5157412811955085,take_profit,91223.47132855382
2022-08-30 12:25:00-04:00,2022-08-30 13:44:00-04:00,bearish,398.37608019999993,396.20980949999995,827.0486974483509,1725.7127821817876,0.5237742936153286,take_profit,92949.1841107356
2022-09-01 10:38:00-04:00,2022-09-01 11:36:00-04:00,bearish,391.22643769999996,392.22061005,1.0,-1.072421550000042,-0.27411786286856094,stop_loss,92948.1116891856
2022-09-01 10:38:00-04:00,2022-09-01 11:36:00-04:00,bearish,391.22643769999996,392.34961649999997,857.4549048817836,-1030.170331462316,-0.3070927432877845,stop_loss,91917.94135772329
2022-09-02 10:23:00-04:00,2022-09-02 12:37:00-04:00,bullish,399.636480825,397.41202840500006,420.75410307482446,-969.5755392159695,-0.5766179592120376,stop_loss,90948.36581850733
2022-09-02 10:23:00-04:00,2022-09-02 12:43:00-04:00,bullish,399.636480825,396.934052305,341.5772771670899,-950.3881587964818,-0.6962206789170335,stop_loss,89997.97765971084
2022-09-06 09:38:00-04:00,2022-09-06 10:02:00-04:00,bearish,392.47737514999994,389.2862633399999,557.2285162510592,1734.4363948889627,0.7930679848259916,take_profit,91732.41405459981
2022-09-06 09:38:00-04:00,2022-09-06 10:03:00-04:00,bearish,392.47737514999994,389.1344557499999,542.4743586907045,1770.8641459971248,0.8317473074090977,take_profit,93503.27820059693
2022-09-07 12:34:00-04:00,2022-09-07 12:37:00-04:00,bullish,393.62668034999996,393.398229105,1.0,-0.3071726449999738,-0.07803654079719545,stop_loss,93502.97102795193
2022-09-07 12:34:00-04:00,2022-09-07 12:40:00-04:00,bullish,393.62668034999996,394.22948754,1.0,0.5240857900000213,0.13314285239354745,take_profit,93503.49511374194
2022-09-08 09:54:00-04:00,2022-09-08 13:54:00-04:00,bullish,396.94084605,399.2060387,332.2678480286488,726.2738698843422,0.5506635237343868,timeout,94229.76898362629
2022-09-08 09:54:00-04:00,2022-09-08 13:54:00-04:00,bullish,396.94084605,399.2060387,333.308934893096,728.5494863498349,0.5506635237343867,timeout,94958.31846997612
2022-09-09 12:33:00-04:00,2022-09-09 13:16:00-04:00,bullish,405.166757325,406.48297483500005,1.0,1.2351882100000582,0.3048592184993266,take_profit,94959.55365818612
2022-09-09 12:33:00-04:00,2022-09-09 14:22:00-04:00,bullish,405.166757325,406.823157825,1.0,1.575371200000018,0.3888204477585883,take_profit,94961.12902938612
2022-09-12 11:19:00-04:00,2022-09-12 11:20:00-04:00,bullish,410.452021575,410.56137090500005,1.0,0.02726303000004321,0.006642196546000337,stop_loss,94961.15629241613
2022-09-12 11:19:00-04:00,2022-09-12 11:20:00-04:00,bullish,410.452021575,410.55437125500004,1.0,0.02026338000003164,0.0049368449745420505,stop_loss,94961.17655579613
2022-09-13 12:25:00-04:00,2022-09-13 12:53:00-04:00,bearish,398.18108995,398.79293865,1.0,-0.691488899999996,-0.1736619134994148,stop_loss,94960.48506689613
2022-09-13 12:25:00-04:00,2022-09-13 13:02:00-04:00,bearish,398.18108995,398.884043205,1.0,-0.7825934550000113,-0.19654209472837655,stop_loss,94959.70247344112
2022-09-14 11:17:00-04:00,2022-09-14 13:47:00-04:00,bearish,395.071745425,393.34996651499995,1.0,1.6427606100000687,0.41581323620925165,take_profit,94961.34523405113
2022-09-14 11:17:00-04:00,2022-09-14 13:46:00-04:00,bearish,395.071745425,393.44197111500006,1.0,1.5507560099999593,0.39252516231747414,take_profit,94962.89599006112
2022-09-15 10:27:00-04:00,2022-09-15 14:27:00-04:00,bearish,393.35733115,392.00659935000004,439.66339177768145,559.2766313564845,0.3233844393546772,timeout,95522.1726214176
2022-09-15 10:27:00-04:00,2022-09-15 14:27:00-04:00,bearish,393.35733115,392.00659935000004,430.26067574171213,547.3158462455476,0.3233844393546773,timeout,96069.48846766315
2022-09-16 10:19:00-04:00,2022-09-16 10:20:00-04:00,bearish,384.087294675,384.68423325,1.0,-0.6737598749999674,-0.17541842293171328,stop_loss,96068.81470778814
2022-09-16 10:19:00-04:00,2022-09-16 10:35:00-04:00,bearish,384.087294675,385.319265,804.9335124238828,-1053.4902397421818,-0.3407536888475868,stop_loss,95015.32446804596
2022-09-19 13:29:00-04:00,2022-09-19 13:33:00-04:00,bullish,385.8152898,385.527822645,1.0,-0.3646263550000016,-0.0945080106050275,stop_loss,95014.95984169096
2022-09-19 13:29:00-04:00,2022-09-19 13:33:00-04:00,bullish,385.8152898,385.35273140000004,1.0,-0.5397175999999776,-0.1398901532077067,stop_loss,95014.42012409096
2022-09-21 13:11:00-04:00,2022-09-21 13:12:00-04:00,bullish,386.07030255,386.03159745499994,1.0,-0.11591529500006846,-0.030024400798104964,stop_loss,95014.30420879596
2022-09-21 13:11:00-04:00,2022-09-21 13:13:00-04:00,bullish,386.07030255,385.955601255,1.0,-0.19191149500003168,-0.04970895034724335,stop_loss,95014.11229730096
2022-09-22 12:58:00-04:00,2022-09-22 13:13:00-04:00,bearish,375.1532414,374.39271870000016,1.0,0.6854882999998535,0.18272221171320352,take_profit,95014.79778560097
2022-09-22 12:58:00-04:00,2022-09-22 13:17:00-04:00,bearish,375.1532414,374.0885034900001,1.0,0.9897035099999056,0.2638131304174587,take_profit,95015.78748911097
2022-09-28 12:44:00-04:00,2022-09-28 15:06:00-04:00,bullish,368.9644473,370.38767969000014,1.0,1.3494431900001234,0.36573799992791967,take_profit,95017.13693230097
2022-09-28 12:44:00-04:00,2022-09-28 15:06:00-04:00,bullish,368.9644473,370.5916694900001,1.0,1.5534329900000545,0.4210251153919388,take_profit,95018.69036529097
2022-09-29 12:50:00-04:00,2022-09-29 13:07:00-04:00,bearish,362.848356675,361.67358277499994,1.0,1.102200600000048,0.3037634261596723,take_profit,95019.79256589097
2022-09-29 13:49:00-04:00,2022-09-29 15:32:00-04:00,bearish,361.26393590000004,362.423220255,846.049261560804,-1041.9441463497465,-0.34089778486520506,stop_loss,93977.84841954122
2022-10-03 12:40:00-04:00,2022-10-03 12:52:00-04:00,bullish,364.04020110000005,363.566920745,1.0,-0.5460847550000426,-0.1500067172114422,stop_loss,93977.30233478622
2022-10-03 12:40:00-04:00,2022-10-03 12:52:00-04:00,bullish,364.04020110000005,363.4318275,1.0,-0.6811780000000499,-0.18711614759627432,stop_loss,93976.62115678622
2022-10-04 10:43:00-04:00,2022-10-04 10:51:00-04:00,bullish,376.47982305,375.96610075499996,1.0,-0.5890144950000364,-0.1564531374425901,stop_loss,93976.03214229122
2022-10-04 11:59:00-04:00,2022-10-04 12:47:00-04:00,bullish,377.035350825,376.35018154999995,1.0,-0.760572575000078,-0.20172447313915026,stop_loss,93975.27156971622
2022-10-07 10:32:00-04:00,2022-10-07 10:41:00-04:00,bearish,365.838207175,366.320415105,1.0,-0.5553792300000155,-0.15181006770414987,stop_loss,93974.71619048622
2022-10-07 10:32:00-04:00,2022-10-07 10:41:00-04:00,bearish,365.838207175,366.30731445,1.0,-0.542278574999999,-0.14822907076531736,stop_loss,93974.17391191122
2022-10-10 11:39:00-04:00,2022-10-10 11:47:00-04:00,bearish,359.948501675,360.66713245500006,1.0,-0.7906240800000691,-0.21964922101938045,stop_loss,93973.38328783122
2022-10-10 11:39:00-04:00,2022-10-10 11:50:00-04:00,bearish,359.948501675,361.0360509,893.7078772023614,-1036.2922885436446,-0.32214122842689064,stop_loss,92937.09099928758
2022-10-11 11:58:00-04:00,2022-10-11 11:59:00-04:00,bearish,360.3879797,360.49212370500004,1.0,-0.1762252050000233,-0.04889874660823026,stop_loss,92936.91477408259
2022-10-11 11:58:00-04:00,2022-10-11 12:08:00-04:00,bearish,360.3879797,359.5339758,1.0,0.7819227000000093,0.2169669201095192,take_profit,92937.69669678259
2022-10-13 09:42:00-04:00,2022-10-13 09:49:00-04:00,bullish,349.258962075,350.873155465,1.0,1.5443450900000253,0.442177655463682,take_profit,92939.24104187259
2022-10-13 09:42:00-04:00,2022-10-13 09:49:00-04:00,bullish,349.258962075,350.87295547499997,1.0,1.5441450999999697,0.44212039422724375,take_profit,92940.78518697259
2022-10-14 10:28:00-04:00,2022-10-14 10:43:00-04:00,bullish,362.08010310000003,360.897854205,810.9308540875037,-1017.4435555449186,-0.34651484140058597,stop_loss,91923.34163142767
2022-10-14 10:28:00-04:00,2022-10-14 10:43:00-04:00,bullish,362.08010310000003,360.75696125,714.2450787212841,-996.767755151082,-0.3854269367611691,stop_loss,90926.57387627658
2022-10-18 13:11:00-04:00,2022-10-18 13:12:00-04:00,bullish,370.47452280000005,370.382379955,1.0,-0.166234045000069,-0.0448705740258987,stop_loss,90926.40764223158
2022-10-18 13:11:00-04:00,2022-10-18 13:33:00-04:00,bullish,370.47452280000005,371.7736103900001,1.0,1.224996390000056,0.3306560409989024,take_profit,90927.63263862158
2022-10-19 14:22:00-04:00,2022-10-19 14:23:00-04:00,bearish,367.783109925,367.21335975,1.0,0.4961898750000242,0.13491371996424997,stop_loss,90928.12882849658
2022-10-19 14:22:00-04:00,2022-10-19 14:23:00-04:00,bearish,367.783109925,367.743486255,1.0,-0.03393662999997414,-0.00922734869659856,stop_loss,90928.09489186658
2022-10-24 10:35:00-04:00,2022-10-24 14:35:00-04:00,bullish,375.6307806,378.10809365,531.4324657619281,1276.6021003597598,0.6395084679064292,timeout,92204.69699222634
2022-10-24 10:35:00-04:00,2022-10-24 14:35:00-04:00,bullish,375.6307806,378.10809365,418.9028076517599,1006.2844077998147,0.6395084679064292,timeout,93210.98140002615
2022-10-25 10:25:00-04:00,2022-10-25 14:25:00-04:00,bullish,382.595628825,383.90780365,698.4711982017443,863.0725889961479,0.3229674967262087,timeout,94074.0539890223
2022-10-25 13:26:00-04:00,2022-10-25 14:34:00-04:00,bullish,382.960647075,384.2852847750001,1.0,1.2480494000000961,0.3258949475703374,take_profit,94075.3020384223
2022-10-26 09:37:00-04:00,2022-10-26 10:47:00-04:00,bullish,382.96614735,385.8817049500001,636.9350171863254,1808.2382592584672,0.7413104838756074,take_profit,95883.54029768077
2022-10-26 09:37:00-04:00,2022-10-26 11:03:00-04:00,bullish,382.96614735,386.29968405000005,568.7042722282251,1852.239843932197,0.8504530550642742,take_profit,97735.78014161297
2022-10-27 12:19:00-04:00,2022-10-27 13:06:00-04:00,bearish,381.257436175,381.96809745,1.0,-0.7869165750000068,-0.20640032176023085,stop_loss,97734.99322503796
2022-10-27 12:19:00-04:00,2022-10-27 13:06:00-04:00,bearish,381.257436175,382.01409975,1.0,-0.8329188750000046,-0.21846626346658024,stop_loss,97734.16030616296
2022-10-28 12:13:00-04:00,2022-10-28 13:12:00-04:00,bullish,386.2453113,387.71281339,1.0,1.3902568899999823,0.35994142823915287,take_profit,97735.55056305295
2022-10-28 12:13:00-04:00,2022-10-28 14:35:00-04:00,bullish,386.2453113,388.4225779,882.0898065257454,1852.4074704259215,0.543701460849292,take_profit,99587.95803347888
2022-11-04 10:12:00-04:00,2022-11-04 11:50:00-04:00,bullish,376.5208251,372.12639275,228.5700207332528,-1021.6469073396094,-1.1871143511950317,stop_loss,98566.31112613926
2022-11-04 11:00:00-04:00,2022-11-04 11:01:00-04:00,bullish,377.3508666,377.113043405,1.0,-0.3132895950000327,-0.08302342003950566,stop_loss,98565.99783654427
