Date,RV_Parkinson,RV_GarmanKlass,RV_RogersSatchell,RV_CloseToClose,average,zGen3lastm,zGen1,zGen3tf,zGen2,zGen4,ensemble
2022-07-25,0.1321043640660833,0.1309888069891605,0.1309888069891605,0.1350544928555045,0.1322945710891502,0.07912141,0.2658,,0.159679,0.11116545,0.0976496557
2022-07-26,0.1166425756209105,0.115032294915737,0.115032294915737,0.1229638380917766,0.1174632428388798,0.09254696,0.269753,,0.156089,0.1102349199999999,0.1071616292
2022-07-27,0.1572708783253073,0.1486881566384564,0.1486881566384564,0.1725106814825928,0.1570910565913019,0.12501687,0.282038,,0.206734,0.10986435,0.1438118099
2022-07-28,0.1326617144807248,0.1301546746404826,0.1301546746404826,0.139057128533155,0.1330568432535429,0.08635675,0.272289,,0.162871,0.10729213,0.1039550275
2022-07-29,0.1126147313639068,0.1158998133975922,0.1158998133975922,0.1121591797425624,0.1141570111862196,0.07226395,0.269642,,0.156214,0.09769713,0.0915724615
2022-08-01,0.1430189299928517,0.1373004584099704,0.1373004584099704,0.1517130222568724,0.1424553326641288,0.10495352,0.276313,,0.167875,0.10134638,0.1194254604
2022-08-02,0.1523492830258111,0.1539806735560596,0.1539806735560596,0.1518460961214367,0.1530421809529606,0.12156936,0.276925,,0.16155,0.09593292,0.1307649072
2022-08-03,0.1156060770471595,0.1124527949543636,0.1124527949543636,0.1219999938349213,0.1156935885562062,0.0922552,0.270526,,0.158022,0.10028252,0.107381564
2022-08-04,0.1183658117981495,0.1163404454929303,0.1163404454929303,0.1223334255702994,0.1183703203186782,0.08280245,0.264939,,0.147334,0.10311411,0.0976447065
2022-08-05,0.1209442021111642,0.1175506546240625,0.1175506546240625,0.1280341893910988,0.1210955887743575,0.07104116,0.269496,,0.166436,0.10641481,0.09298197320000001
2022-08-08,0.124406377723547,0.1253780258074459,0.1253780258074459,0.1253473078787307,0.1251281274549055,0.08138052,0.259968,,0.153575,0.10709114,0.0979852504
2022-08-09,0.1087015004051348,0.1105506260949643,0.1105506260949643,0.1075454177840063,0.1093445414008413,0.08507446,0.246751,,0.144544,0.1035908599999999,0.0987524542
2022-08-10,0.0984901039743605,0.0980347854739016,0.0980347854739016,0.1019855572409454,0.099150129592016,0.08318946,0.282203,,0.257373,0.08999148,0.12325167420000002
2022-08-11,0.1081282191959344,0.1052520859131821,0.1052520859131821,0.1151036471907262,0.1085087145823354,0.08676292,0.249361,,0.1754949999999999,0.0923333799999999,0.10717129839999998
2022-08-12,0.0961455602883209,0.0928107850031289,0.0928107850031289,0.1050185727744723,0.0968252975938317,0.06793915,0.238866,,0.165097,0.09029624,0.0902854555
2022-08-15,0.0819872457919086,0.0812649635345279,0.0812649635345279,0.0842093374286474,0.0821904945526716,0.06956106,0.2391829999999999,,0.149414,0.08354024,0.08792723620000001
2022-08-16,0.093112288828499,0.0914709533046044,0.0914709533046044,0.0956907007666252,0.0929522446487924,0.09266496,0.236691,,0.141019,0.08231865,0.10378638920000001
2022-08-17,0.1311550754316376,0.1278430096437337,0.1278430096437337,0.1399484475385171,0.1317904511046373,0.1101808,0.238205,,0.179036,0.08809742,0.126017496
2022-08-18,0.0953685904403893,0.0948722434401321,0.0948722434401321,0.0996672980023011,0.0962161933933078,0.08101937,0.21871,,0.137715,0.0886674299999999,0.0940593649
2022-08-19,0.0956641794451769,0.094477589055036,0.094477589055036,0.1006115248691428,0.0963409879447964,0.07280229,0.2171409999999999,,0.14532,0.09203586,0.0894813633
2022-08-22,0.0953753203932463,0.0965363272511983,0.0965363272511983,0.0955298695662524,0.0959960060077508,0.07378527,0.234496,,0.194546,0.0892380099999999,0.1015602379
2022-08-23,0.120971409114757,0.1196567855773415,0.1196567855773415,0.1247546899998759,0.1212778907814392,0.0939256999999999,0.217819,,0.143375,0.08824715,0.10529903899999993
2022-08-24,0.0935865815660176,0.0928737106935977,0.0928737106935977,0.0970741957499632,0.0941181438481858,0.0886195599999999,0.2058759999999999,,0.134868,0.0861571999999999,0.09925670119999992
2022-08-25,0.0952085577227772,0.0915762909917721,0.0915762909917721,0.1017782718471751,0.095126127099063,0.0814565799999999,0.2001579999999999,,0.134104,0.08516714,0.09356548659999993
2022-08-26,0.1891445974891741,0.1717384078026118,0.1717384078026118,0.219998224564915,0.1891844728038012,0.08341739,0.231886,,0.1955529999999999,0.09677139,0.10920858029999997
2022-08-29,0.1553654044614095,0.1469293550319637,0.1469293550319637,0.1705292924205657,0.1552378169270731,0.12015431,0.22913,,0.200618,0.11404481,0.1386609587
2022-08-30,0.1731083815143468,0.1695224293112499,0.1695224293112499,0.1828406628742009,0.1738339206181933,0.14496532,0.223717,,0.154724,0.13344396,0.14720981640000003
2022-08-31,0.173956514577449,0.1687043530462453,0.1687043530462453,0.1797943201822102,0.1728505018847369,0.1436836,0.218852,,0.15616,0.13497593,0.146553172
2022-09-01,0.1704624167668237,0.1640623387142547,0.1640623387142547,0.1795587953650915,0.1696553112134504,0.12535343,0.217474,,0.171119,0.14488552,0.1358795111
2022-09-02,0.1888538061533447,0.1824152640612978,0.1824152640612978,0.2017787942719499,0.1890311475931632,0.1290247199999999,0.2224549999999999,,0.202236,0.17208302,0.14586331439999994
2022-09-06,0.1993729007160036,0.1898419938161131,0.1898419938161131,0.2146060183378245,0.1986738922700227,0.14214205,0.222407,,0.206076,0.1910446599999999,0.15684685850000002
2022-09-07,0.1429946894867335,0.1483700412216264,0.1483700412216264,0.1361775382909689,0.1440652121615502,0.13111607,0.2020479999999999,,0.166693,0.18406562,0.1392987639
2022-09-08,0.1858631722801274,0.1791279608524937,0.1791279608524937,0.196017778869955,0.1851632665794487,0.12113463,0.218121,,0.182142,0.17699657,0.13516632509999998
2022-09-09,0.1164104944360004,0.1224179561926501,0.1224179561926501,0.1099983162931446,0.1179230096280323,0.07579388,0.197685,,0.170854,0.16667207,0.0976577076
2022-09-12,0.1150954549900817,0.1147301498999027,0.1147301498999027,0.1161144886324756,0.1151689550419985,0.08634973,0.195325,,0.167235,0.15590572,0.1049533421
2022-09-13,0.1625378528274366,0.1622999120575212,0.1622999120575212,0.1656239382196723,0.163196480829785,0.11721289,0.260698,,0.27781,0.12168437,0.1541502253
2022-09-14,0.1718624561090146,0.1668640485306843,0.1668640485306843,0.1830811738833741,0.1722952708538734,0.13335225,0.2121549999999999,,0.190562,0.11925813,0.1465104925
2022-09-15,0.1519583763456464,0.1482814461915816,0.1482814461915816,0.1897554384551148,0.1605251141832889,0.1110583399999999,0.209799,,0.187244,0.12664678,0.1285810417999999
2022-09-16,0.18381549271286,0.1847941180797971,0.1847941180797971,0.1842394480286452,0.1844112535374071,0.1126837699999999,0.2413789999999999,,0.265992,0.13340498,0.14794466289999994
2022-09-19,0.1550454906107179,0.1548182976557949,0.1548182976557949,0.1547122346639385,0.1548486279334631,0.11923146,0.220161,,0.197746,0.13747448,0.1372898042
2022-09-20,0.1425772933148832,0.1387034556412655,0.1387034556412655,0.1506063149037715,0.1427303785740348,0.12615366,0.211837,,0.196756,0.16294081,0.1423921982
2022-09-21,0.3029058038558687,0.2841735039708756,0.2841735039708756,0.3334976406115381,0.301861625178327,0.20226001,0.255094,,0.280515,0.1725012299999999,0.2202586577
2022-09-22,0.1913795277122214,0.188682205500272,0.188682205500272,0.1946070275744744,0.1908533259820345,0.14997739,0.220581,,0.199402,0.17810058,0.1613450503
2022-09-23,0.1887616534182534,0.1908314140300213,0.1908314140300213,0.1860590368882997,0.189131028767353,0.12720098,0.229744,,0.221107,0.16417973,0.14879936459999998
2022-09-26,0.218337324465189,0.2101731121071702,0.2101731121071702,0.2329742324075073,0.2181133044578612,0.14932144,0.2283279999999999,,0.2049309999999999,0.17678158,0.16211163879999999
2022-09-27,0.2178802926777597,0.2137114643780386,0.2137114643780386,0.2249138455416935,0.2176024125939958,0.14693871,0.238607,,0.212665,0.17127868,0.1620557567
2022-09-28,0.1962938603650542,0.1931923659415062,0.1931923659415062,0.2036032650406404,0.1966164729037081,0.12859746,0.218947,,0.201934,0.17459229,0.14546486420000002
2022-09-29,0.1982856066674725,0.1962827665968221,0.1962827665968221,0.2018681119558159,0.1981929396837199,0.1217390999999999,0.232011,,0.210426,0.18941391,0.14213708699999994
2022-09-30,0.2183399465209942,0.2066770367508326,0.2066770367508326,0.2362321177586211,0.2173181658005858,0.13722433,0.226671,,0.20725,0.1964448,0.15333023410000002
2022-10-03,0.1564267914620095,0.1518693921975195,0.1518693921975195,0.1661314208449041,0.1566824931604786,0.11446862,0.228235,,0.206539,0.18309633,0.13564480739999998
2022-10-04,0.1490051599320486,0.1519100364295042,0.1519100364295042,0.1500955131279362,0.15073529703054,0.10513584,0.23978,,0.247161,0.17196558,0.1378016268
2022-10-05,0.1673327375743067,0.1661575177692725,0.1661575177692725,0.1723682284847446,0.1680235792065902,0.11194378,0.233038,,0.216716,0.1591961399999999,0.1360413906
2022-10-06,0.1904950720048981,0.1872215204995913,0.1872215204995913,0.199082255200727,0.191066684870961,0.1117478099999999,0.221819,,0.203,0.1493579,0.13273581369999993
2022-10-07,0.1661638477469984,0.1676410681352898,0.1676410681352898,0.1674753205827408,0.1672314733785639,0.09016688,0.233929,,0.21497,0.14094352,0.1188715976
2022-10-10,0.1874351659088539,0.1892891523666202,0.1892891523666202,0.1875409295887616,0.1883907562074395,0.13090508,0.222598,,0.20101,0.14465645,0.14702921160000001
2022-10-11,0.2079387455894395,0.2055405759498715,0.2055405759498715,0.2141308289633513,0.2083173003818042,0.1509035199999999,0.223462,,0.20354,0.17361411,0.16300991039999993
2022-10-12,0.2014151973576262,0.2070249014174461,0.2070249014174461,0.1917903678987033,0.2019097858940584,0.13778604,0.215525,,0.197041,0.16471453,0.1514146808
2022-10-13,0.312924679397039,0.2854809958597448,0.2854809958597448,0.3580224787343045,0.311889703360394,0.1337214099999999,0.285714,,0.36396,0.18773134,0.18667628569999994
2022-10-14,0.2786377908134672,0.2701212243004586,0.2701212243004586,0.2946309865772385,0.2785576189749814,0.11578881,0.26438,,0.272183,0.19823515,0.1517594737
2022-10-17,0.1622094062969391,0.1615459357647396,0.1615459357647396,0.1628300971252204,0.162033723916678,0.0998742,0.279964,,0.275222,0.18421472,0.140204194
2022-10-18,0.1651473952150479,0.1611860960070505,0.1611860960070505,0.1728564724369658,0.1651627510227828,0.13851602,0.2614059999999999,,0.215277,0.19246855,0.15617104539999999
2022-10-19,0.1853829764487837,0.1878908366213309,0.1878908366213309,0.1825535677032033,0.1859425892652795,0.13679038,0.272832,,0.210842,0.1693908,0.1538222526
2022-10-20,0.1836930392367068,0.1827475223646458,0.1827475223646458,0.1847838277157943,0.1834948974155358,0.13429294,0.234229,,0.208115,0.15561622,0.1512720138
2022-10-21,0.2322176048295262,0.2294132072891756,0.2294132072891756,0.2351406292067603,0.2315582922580865,0.11295406,0.2302179999999999,,0.229485,0.16608964,0.1397561762
2022-10-24,0.2130394802914338,0.1966185739845527,0.1966185739845527,0.2422938925404033,0.2129611923547708,0.09514442,0.217471,,0.242754,0.19325188,0.1290946234
2022-10-25,0.126584374533063,0.1265178953289114,0.1265178953289114,0.12771868849626,0.1268357431326499,0.09426045,0.206875,,0.190025,0.1830802,0.1162862965
2022-10-26,0.1702716635027953,0.1637660331148477,0.1637660331148477,0.1832473677523863,0.1704484264994358,0.10790371,0.215375,,0.20126,0.16325204,0.1293756567
2022-10-27,0.18061891949534,0.1790835984292356,0.1790835984292356,0.1817986829547973,0.1801498165808742,0.09572329,0.214471,,0.196639,0.15064392,0.1189339033
2022-10-28,0.1486561480210668,0.1430517946365645,0.1430517946365645,0.1577167170755892,0.1482403834039888,0.07724016,0.2048219999999999,,0.187995,0.14634956,0.1027137732
2022-10-31,0.143840130939952,0.1423214481982923,0.1423214481982923,0.1502446388191932,0.1447188861182696,0.0931620099999999,0.200071,,0.1911169999999999,0.14458321,0.11569165769999992
2022-11-01,0.161627922321692,0.1639260173562992,0.1639260173562992,0.1581579650619001,0.1619266851997715,0.0902761,0.209981,,0.193668,0.14593215,0.114056237
2022-11-02,0.3140530125381774,0.30627115606857,0.30627115606857,0.3262849704509662,0.3133269932138186,0.1658969,0.230735,,0.282374,0.17655962,0.192686633
2022-11-03,0.1788187789237174,0.1780200273980996,0.1780200273980996,0.184219728535458,0.1797882952162678,0.08782102,0.229935,,0.21828,0.17355062,0.11782658540000002
2022-11-04,0.2249108845933764,0.2155741524549041,0.2155741524549041,0.2410825008111195,0.2245273416642275,0.12552375,0.258031,,0.289825,0.16162235,0.16331303749999998
2022-11-07,0.1403449301739443,0.1433689637476462,0.1433689637476462,0.1386121330788362,0.141438451626796,0.10607156,0.242791,,0.202976,0.1789845,0.12835958120000002
2022-11-08,0.1359401796697217,0.1307806659818747,0.1307806659818747,0.1446375835342711,0.1356529839411898,0.13914821,0.23772,,0.195165,0.1608259,0.1520320717
2022-11-09,0.1623746930297277,0.1642082412326332,0.1642082412326332,0.1629372465671087,0.1634340694537084,0.12140478,0.2224439999999999,,0.200391,0.15839788,0.1395716106
2022-11-10,0.1642123758027329,0.1558796387263784,0.1558796387263784,0.1771780289163994,0.163519633252716,0.08573083,0.306814,,0.406854,0.14513207,0.1595891591
2022-11-11,0.1614952126116517,0.1653096422992878,0.1653096422992878,0.160444139886716,0.1631545137244965,0.09641066,0.258046,,0.234816,0.1532035699999999,0.1282438882
2022-11-14,0.1282821012277325,0.1305809403883826,0.1305809403883826,0.1259318484259069,0.1288583446354916,0.10200858,0.255768,,0.208794,0.14152766,0.1265692266
2022-11-15,0.2095824354051179,0.208864337587769,0.208864337587769,0.213886395436312,0.2103097777179142,0.13884837,0.265716,,0.293048,0.13280502,0.1743142849
2022-11-16,0.1269007901430294,0.1330987665456448,0.1330987665456448,0.1190848486840878,0.1281752462811963,0.11180649,0.260666,,0.209933,0.12484484,0.1343755873
2022-11-17,0.1196998170027138,0.1170575664738682,0.1170575664738682,0.1243549960304082,0.1195796376539231,0.0867457,0.224464,,0.232745,0.13698222,0.12032553900000001
2022-11-18,0.1236393574572671,0.1228893929213156,0.1228893929213156,0.1268994552022902,0.1240904591701382,0.08244053,0.223048,,0.196694,0.12836226,0.1087188281
2022-11-21,0.1095530985049257,0.1135371279620467,0.1135371279620467,0.1013236310863824,0.1096012299888779,0.07962268,0.2098499999999999,,0.184453,0.10743776,0.1037336536
2022-11-22,0.0879415790509683,0.0935922949840541,0.0935922949840541,0.0817373761669528,0.0893500914232885,0.08236857,0.2041079999999999,,0.181881,0.1019006899999999,0.1052564289
2022-11-23,0.1199971737352056,0.1212161004135768,0.1212161004135768,0.1222258732320405,0.1211663853867077,0.10003986,0.2061199999999999,,0.1646869999999999,0.09648825,0.11490870219999998
2022-11-25,0.0522162061211746,0.0536219559570053,0.0536219559570053,0.0494862434511472,0.0522638708715333,0.07008051,0.195147,,0.155381,0.11247596,0.08969962270000001
2022-11-28,0.1012633176803165,0.1015556765536524,0.1015556765536524,0.0986018904220403,0.1007518029404001,0.07592322,0.199536,,0.165271,0.10503256,0.09647320940000001
2022-11-29,0.1061345673439407,0.1071235690296232,0.1071235690296232,0.1068752196168914,0.1068150001600116,0.09578758,0.196222,,0.15594,0.11344503,0.1096226366
2022-11-30,0.1737606512358462,0.1741984413566276,0.1741984413566276,0.1681545307469338,0.1725970046602662,0.12169703,0.2054939999999999,,0.173122,0.1200159,0.1335247731
2022-12-01,0.1384483044130383,0.1374462559086955,0.1374462559086955,0.1391029487298869,0.138112734629027,0.09525642,0.219587,,0.1662,0.1120105,0.1115734434
2022-12-02,0.1316134290191569,0.124448968576974,0.124448968576974,0.1410062867854042,0.1305564620872265,0.07918787,0.222595,,0.214473,0.1156217599999999,0.1103034499
2022-12-05,0.1105430648111127,0.1112801773411715,0.1112801773411715,0.1114528840638168,0.1111396309627462,0.08503349,0.2084039999999999,,0.174963,0.12426435,0.10571727730000001
2022-12-06,0.1190966331809407,0.1160034553065041,0.1160034553065041,0.125734069326814,0.119275592128704,0.1060196299999999,0.2051859999999999,,0.165452,0.11325588,0.11968907509999993
2022-12-07,0.1547602882232963,0.1513584869760115,0.1513584869760115,0.1598226403471142,0.1543638610052687,0.11472442,0.207472,,0.167712,0.10880615,0.12691156339999998
2022-12-08,0.1141188847488595,0.1130100234784315,0.1130100234784315,0.1184515603478695,0.1146695500322118,0.09468709,0.200603,,0.162663,0.11553065,0.11032154930000002
2022-12-09,0.1395919674092048,0.143565503182948,0.143565503182948,0.1337057862244018,0.140165314935083,0.08623301,0.195154,,0.161484,0.1409918799999999,0.1035407377
2022-12-12,0.0911779558994512,0.0935274596443616,0.0935274596443616,0.0853577394352371,0.0909589670380984,0.0788952899999999,0.194145,,0.151593,0.14110155,0.09561576329999993
2022-12-13,0.2077838489822602,0.2041728942862743,0.2041728942862743,0.2154815113398363,0.2079540521062592,0.13139024,0.309783,,0.350959,0.13996235,0.1818910548
2022-12-14,0.238496530310569,0.2307060585825741,0.2307060585825741,0.2486979687219262,0.2372666461757765,0.16110357,0.241122,,0.279829,0.14476767,0.1884104189
2022-12-15,0.1420130843366964,0.138451396976192,0.138451396976192,0.1460444729573122,0.1412748056568465,0.09433066,0.233822,,0.206677,0.14358228,0.12017031820000001
2022-12-16,0.1407694326130919,0.1427900039443216,0.1427900039443216,0.1370908655600084,0.140879300316834,0.08715785,0.244236,,0.2083749999999999,0.12386688,0.11503779449999997
2022-12-19,0.1089760795092385,0.1097935244943551,0.1097935244943551,0.1096223969793518,0.1095468984801573,0.09269254,0.223393,,0.185544,0.12153686,0.1140483758
2022-12-20,0.1410279075807583,0.1379718363857946,0.1379718363857946,0.1477635356067374,0.1412403876755401,0.11254815,0.208554,,0.18373,0.12196246,0.1289199755
2022-12-21,0.1055699956951736,0.1043252145180705,0.1043252145180705,0.1086116596342812,0.1057225346935018,0.0964903,0.206796,,0.17654,0.1038049299999999,0.11490173100000001
2022-12-22,0.1266486154510037,0.1218751740799458,0.1218751740799458,0.1373012505309416,0.1270812941654384,0.09856159,0.212846,,0.183996,0.11844338,0.11821150430000002
2022-12-23,0.1684195897995474,0.1638311925673297,0.1638311925673297,0.1760428177255353,0.1681052878533724,0.0970244699999999,0.2095449999999999,,0.172603,0.14153556,0.11440753189999994
2022-12-27,0.1180556526888563,0.1164001401378146,0.1164001401378146,0.1233330179771018,0.1185813599425914,0.1027871599999999,0.210348,,0.155329,0.13483723,0.11487178319999992
2022-12-28,0.1309182569466838,0.1320709740427927,0.1320709740427927,0.1319522107964544,0.1317539945364598,0.1174805199999999,0.209877,,0.153602,0.1300101,0.1257884603999999
2022-12-29,0.0945281362828681,0.0967959782500556,0.0967959782500556,0.0932092848005988,0.0953447194826778,0.08073251,0.207901,,0.1587589999999999,0.1072512,0.09867860269999998
2022-12-30,0.1203893302002169,0.120280766780437,0.120280766780437,0.1204565220033461,0.1203518697754414,0.08090806,0.207915,,0.164758,0.11472069,0.10019354620000001
2023-01-03,0.1681124658019218,0.1564418058695189,0.1564418058695189,0.1868377894916255,0.1674203078986774,0.12944875,0.214714,,0.190623,0.13849833,0.1435188275
2023-01-04,0.1942933995089326,0.1928331172452061,0.1928331172452061,0.1967195158684153,0.1941762828136125,0.1365914,0.218199,,0.196119,0.1316293899999999,0.150282748
2023-01-05,0.1465618117319815,0.1534548081634833,0.1534548081634833,0.1413908346479013,0.148802292554226,0.10172122,0.216596,,0.168615,0.12544518,0.1171067894
2023-01-06,0.1554162566599395,0.1534131495934776,0.1534131495934776,0.162140101965538,0.1561368105508473,0.07771418,0.219193,,0.180435,0.14395072,0.1013399686
2023-01-09,0.1112661287208977,0.1152456024667822,0.1152456024667822,0.1115284259002017,0.1133378124901122,0.09874491,0.217016,,0.176164,0.14161386,0.1165513007
2023-01-10,0.1446317174821177,0.1417758373106806,0.1417758373106806,0.149685069074563,0.1445032263445811,0.1123478,0.210012,,0.1730239999999999,0.13269107,0.126303326
2023-01-11,0.0928885747923374,0.0975359602095145,0.0975359602095145,0.0845708307625194,0.0932832243905601,0.09188376,0.20418,,0.158044,0.10422661,0.1071006152
2023-01-12,0.164214753613137,0.1622476226347873,0.1622476226347873,0.1681966748327701,0.1642446261147565,0.10176979,0.205989,,0.169625,0.11571217,0.1173764883
2023-01-13,0.1129668212645604,0.116266484833311,0.116266484833311,0.1055574875862575,0.112849099335275,0.07340795,0.205125,,0.16509,0.12667936,0.09449482149999999
2023-01-17,0.0999342308694136,0.0983718011838431,0.0983718011838431,0.1052358319877908,0.100517975220767,0.08880654,0.199561,,0.151389,0.11682143,0.10320050580000001
2023-01-18,0.1204648749524503,0.1207661972710639,0.1207661972710639,0.1211355563079284,0.1207834404067543,0.10392535,0.1974,,0.145348,0.1194046799999999,0.1134525595
2023-01-19,0.1219453295512848,0.1214003561163306,0.1214003561163306,0.1234518286240196,0.1220523558973049,0.09667666,0.2007239999999999,,0.147819,0.11011418,0.1084393982
2023-01-20,0.0987150536732087,0.0965256567938366,0.0965256567938366,0.1001759843219394,0.0979978245875093,0.0811499399999999,0.195205,,0.139954,0.1062718199999999,0.09467487379999993
2023-01-23,0.1074176410891801,0.0996608424325979,0.0996608424325979,0.1176918638802009,0.106365515405029,0.08866774,0.1941979999999999,,0.136485,0.1193023,0.0996657098
2023-01-24,0.1180060147404366,0.1173931083845215,0.1173931083845215,0.1191410762010925,0.1179854857023044,0.08983541,0.1939519999999999,,0.14514,0.13366346,0.1025554657
2023-01-25,0.1202977807213953,0.1196668319074068,0.1196668319074068,0.1209250971529733,0.1201402685254408,0.09324866,0.202345,,0.196763,0.11642809,0.1170569582
2023-01-26,0.1311943602131232,0.1263526685006984,0.1263526685006984,0.1385044436236664,0.1306956720110949,0.07902185,0.202015,,0.163976,0.11245194,0.0985613045
2023-01-27,0.1022158643890111,0.1006977336099356,0.1006977336099356,0.1066962807990453,0.102606342856444,0.08020095,0.199674,,0.1460469999999999,0.11303921,0.09534554149999996
2023-01-30,0.1135325886117834,0.1109464981530302,0.1109464981530302,0.11812164477914,0.1134246694364397,0.0824215399999999,0.2056299999999999,,0.149135,0.1074392699999999,0.09776563579999993
2023-01-31,0.1037808432417716,0.10820555960057,0.10820555960057,0.0985767549161724,0.1047672733857302,0.08935283,0.201755,,0.143568,0.0996343,0.1018223191
